timestamp,channel_index,channel,setpoint,actual,error,command,kp,ki,kd,output_on,control_enabled,dry_run,armed,pid_enabled,status,interlocked,ok,message
1785208380.944600,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208381.086462,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208381.213442,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208381.340448,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208381.466438,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208381.608429,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208381.733422,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208381.861407,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208381.990517,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208382.118535,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208382.246506,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208382.372513,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208382.497384,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208382.623369,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208382.734377,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208382.859369,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208382.983363,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208383.112346,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208383.240336,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208383.366328,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208383.491323,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208383.617331,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208383.744354,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208383.870305,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208383.998297,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208384.109333,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208384.235284,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208384.362293,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208384.488379,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208384.614376,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208384.741277,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208384.866268,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208384.991268,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208385.119249,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208385.245225,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208385.373235,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208385.497237,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208385.623207,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208385.748213,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208385.861316,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208385.986351,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208386.114188,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208386.241256,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208386.368166,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208386.495159,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208386.623154,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208386.747253,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208386.873148,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208386.998145,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208387.110263,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208387.235258,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208387.364144,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208387.492111,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208387.617103,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208387.745093,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208387.872085,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208387.999122,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208388.125178,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208388.251213,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208388.381088,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208388.507066,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208388.649063,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208388.789035,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208388.915041,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208389.045038,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208389.158031,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208389.283011,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208389.411132,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208389.537115,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208389.662099,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208389.803991,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208389.930082,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208390.070969,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208390.195978,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208390.324098,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208390.449018,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208390.575975,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208390.701982,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208390.829963,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208390.953048,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208391.079030,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208391.216917,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208391.326914,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208391.456917,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208391.598009,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208391.740887,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208391.867882,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208391.995867,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208392.120058,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208392.248994,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208392.358948,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208392.483930,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208392.610938,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208392.739940,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208392.864918,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208392.992010,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208393.117906,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208393.246009,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208393.385934,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208393.512003,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208393.650866,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208393.793956,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208393.920070,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208394.043947,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208394.184865,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208394.310842,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208394.439828,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208394.566925,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208394.694814,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208394.832908,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208394.961817,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208395.086907,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208395.229897,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208395.370893,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208395.496767,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208395.609773,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208395.735863,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208395.862763,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208395.990740,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208396.115732,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208396.245852,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208396.385851,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208396.511821,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208396.640715,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208396.766702,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208396.893697,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208397.021684,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208397.148812,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208397.275687,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208397.415677,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208397.541669,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208397.668756,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208397.795749,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208397.933630,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208398.060762,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208398.186732,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208398.326748,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208398.469647,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208398.597615,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208398.738646,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208398.865582,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208398.991698,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208399.118577,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208399.244685,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208399.371665,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208399.496563,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208399.607542,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208399.734553,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208399.861538,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208399.989541,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208400.114602,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208400.240696,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208400.366622,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208400.491602,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208400.619597,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208400.748486,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208400.873472,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208401.002586,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208401.128476,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208401.268561,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208401.395571,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208401.522452,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208401.665433,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208401.791424,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208401.919421,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208402.059408,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208402.187506,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208402.315567,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208402.441394,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208402.583384,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208402.711388,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208402.852376,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208402.979369,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208403.121354,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208403.247348,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208403.358461,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208403.487456,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208403.611437,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208403.739331,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208403.864845,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208403.992928,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208404.120931,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208404.246800,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208404.373173,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
1785208404.483488,0,TC1,100.000000,72.222222,27.777778,72.222222,0.800000,0.050000,0.000000,True,True,False,True,True,Ready,False,True,Safety checks passed
